"trip_id","hotel_name","nights","rooms","check_in_time","check_out_time","hotel_per_room_usd"
"103697-4df37929b3c84c17886f9ca3d9ecd583","Four Seasons - oklahoma city","2","1","2023-01-20 11:22:57.855","2023-01-22 11:00:00","88"
"103908-906411e2361d48c99c3a203212c2e187","InterContinental  - philadelphia","5","1","2023-01-26 13:11:17.745","2023-02-01 11:00:00","537"
"103956-4b628417f1104ec38a09f142ad849093","Crowne Plaza - san diego","4","1","2023-01-18 11:00:00","2023-01-22 11:00:00","231"
"104203-4ade962e4cb34446b84c35f68953f884","Marriott  - new york","6","3","2023-01-25 14:03:24.75","2023-02-01 11:00:00","158"
"104646-94b7ef614ce245ea8ce8fc2512b6e31d","Conrad  - los angeles","2","1","2023-01-21 17:57:24.3","2023-01-24 11:00:00","207"
"104915-31a20d4a88e34fb39d025a5c932f9b02","Conrad  - portland","17","1","2023-02-01 11:00:00","2023-02-18 11:00:00","75"
"105060-da718d57a0df4ccd8af9f13dcaa8ae0f","Choice Hotels - jacksonville","3","1","2023-01-20 10:40:05.25","2023-01-23 11:00:00","95"
"105093-d4c10672b54a40d08eb5a7021fcf5d93","Conrad  - new york","8","1","2023-01-19 11:00:00","2023-01-27 11:00:00","549"
"105564-ef0195a5cbbc4e628d0055e9c646203e","Best Western - new york","3","1","2023-01-22 09:43:38.55","2023-01-25 11:00:00","139"
"105637-f8b79aaac90445a8aefc69a3f4bf8ca6","Banyan Tree  - milwaukee","5","1","2023-01-15 11:00:00","2023-01-20 11:00:00","151"
"105903-8b0800f632ea4e03812b388f304c0cad","Extended Stay  - dallas","2","1","2023-01-21 11:36:00.765","2023-01-23 11:00:00","136"
"105931-8435a3f8702f475091f88f5cb41ec594","Crowne Plaza - washington","3","1","2023-01-20 22:38:19.41","2023-01-24 11:00:00","101"
"105933-0a45acc3241c497fb88175c8141abc18","Best Western - osaka","12","1","2023-06-03 23:35:08.475","2023-06-16 11:00:00","363"
"106036-cfc2348b44f743f2871aa194a4edb38c","Choice Hotels - seattle","0","1","2023-01-22 12:34:53.805","2023-01-23 11:00:00","177"
"106101-63ba77a477954539ac1e7a7c6d935550","Extended Stay  - las vegas","2","1","2023-01-23 11:26:59.775","2023-01-25 11:00:00","76"
"106193-9c3a00a790944ec281cba61bfed4ee81","Choice Hotels - los angeles","2","1","2023-01-22 13:40:42.51","2023-01-25 11:00:00","104"
"106391-da9361432746406eabfe5ce7aea63147","Accor - chicago","2","1","2023-01-18 17:14:55.14","2023-01-21 11:00:00","121"
"106909-26f77070903b49c8bae02ed5f7b48e07","Radisson  - jacksonville","2","1","2023-01-19 14:02:45.96","2023-01-22 11:00:00","131"
"107886-4041b707c042408ca6ba770345a2901b","Four Seasons - jacksonville","6","2","2023-01-22 11:00:00","2023-01-28 11:00:00","212"
"108174-42b1ed4861d5499198ddf82e08848839","Conrad  - new york","2","1","2023-01-18 11:36:54.765","2023-01-20 11:00:00","770"
"108234-dbaaf19fe4a0447d82b5ec9912b8daf8","Fairmont - new york","1","1","2023-01-22 14:19:04.89","2023-01-24 11:00:00","261"
"108245-bcbe5ce365f14d7ba44e3afa9b2fd2b5","Hyatt - new york","20","1","2023-01-19 11:00:00","2023-02-08 11:00:00","242"
"108572-1d414cc94fdc4f9f930a790f39e6d52e","Crowne Plaza - ottawa","2","1","2023-01-22 12:18:39.645","2023-01-25 11:00:00","133"
"108953-f87030d820874f5abc3049c73931632e","Starwood  - phoenix","3","2","2023-01-22 18:20:46.995","2023-01-26 11:00:00","77"
"109546-2ffded5848a04a93bbe550c28b4e55d3","Hyatt - boston","6","1","2023-02-03 11:00:00","2023-02-09 11:00:00","161"
"109580-f218647f7f4145f384d3022313c7755b","Radisson  - los angeles","4","1","2023-01-18 13:29:34.575","2023-01-23 11:00:00","105"
"109698-f38f23692b7c4b47a3363bc390dad851","Choice Hotels - phoenix","6","1","2023-01-17 11:00:00","2023-01-23 11:00:00","68"
"110162-96d7e2ac09ed4d5e974cb6d7b2f04838","Rosewood - new york","4","1","2023-01-29 10:29:04.92","2023-02-02 11:00:00","101"
"110217-74184b82a846402d8fbbfa14ecceb375","Four Seasons - new york","20","1","2023-01-19 11:00:00","2023-02-08 11:00:00","226"
"110654-315b441e7ad843199e420e61afc94e7c","Best Western - new york","2","1","2023-01-21 13:12:41.895","2023-01-24 11:00:00","211"
"110727-cf3fc74e65504c73b31e8a17864a7364","Four Seasons - indianapolis","1","1","2023-01-21 09:24:37.98","2023-01-22 11:00:00","166"
"111045-8388b09d295e4dab8b8ab90c2e0ada51","Crowne Plaza - seattle","7","1","2023-01-17 11:00:00","2023-01-24 11:00:00","134"
"111192-2a4f6abc6e4241449da6ce16c654004e","Crowne Plaza - houston","4","1","2023-01-18 15:53:10.185","2023-01-23 11:00:00","195"
"111283-2cd7871a84b84cd9b778c1c895b5b34b","Hilton - el paso","6","1","2023-01-17 11:00:00","2023-01-23 11:00:00","124"
"111460-1cea0e2d6c5b4cc19ce8e696e27fb114","Hyatt - montreal","5","2","2023-01-20 17:40:43.905","2023-01-26 11:00:00","110"
"112183-7dd274825a8548a998c12e1f9e9877c7","Marriott  - milwaukee","2","2","2023-01-16 10:18:34.83","2023-01-18 11:00:00","148"
"112591-c13ac3d55cfe4f63b602ceb09916bb50","Marriott  - toronto","0","1","2023-01-20 11:38:23.73","2023-01-20 11:00:00","206"
"112648-9a057c9e02144cad85832befe4fd6e7a","Banyan Tree  - guangzhou","9","1","2023-03-12 07:15:59.94","2023-03-21 11:00:00","170"
"112817-15da1c850a2b47dc839f8922816af777","Extended Stay  - los angeles","10","1","2023-06-03 11:47:25.755","2023-06-13 11:00:00","214"
"113037-5d337289ece747118357bc4a7a501e36","Accor - los angeles","5","1","2023-01-26 11:00:00","2023-01-31 11:00:00","282"
"113576-cb237d3fca3a4b98aedd6ee7b9020ac1","Banyan Tree  - los angeles","2","1","2023-01-19 20:59:51.54","2023-01-22 11:00:00","108"
"113608-b9f8e9e83ace427e9c9b073024850423","Banyan Tree  - new york","1","1","2023-01-21 13:05:43.98","2023-01-23 11:00:00","108"
"113615-5ff555d4d9f4477497d7c20f9579de27","Accor - edmonton","0","1","2023-01-19 12:22:41.835","2023-01-20 11:00:00","26"
"113978-9d2356f62a1c489aa51a3d05944faeb7","Wyndham - vancouver","2","1","2023-01-22 18:58:07.86","2023-01-25 11:00:00","379"
"114266-859cd758595242d8a767bf057936fdf8","Banyan Tree  - philadelphia","10","1","2023-01-19 14:39:43.56","2023-01-30 11:00:00","64"
"114285-1d41e1116f5c43629c1a95f8c02fc94f","Accor - dallas","2","1","2023-01-26 13:28:21.72","2023-01-29 11:00:00","139"
"114502-77c49b6269314f0da3fe129361606700","Marriott  - new york","3","1","2023-01-20 11:00:00","2023-01-23 11:00:00","49"
"114706-dd3c382dc1cc42aaba5a0d35373f9f67","Aman Resorts - quebec","2","1","2023-01-25 17:48:29.61","2023-01-28 11:00:00","71"
"114751-cdd405597e744c52942f319de2fec8e1","Accor - el paso","7","1","2023-01-20 11:00:00","2023-01-27 11:00:00","142"
"114799-dd52031a37c447e18eea16baefdd9dcb","Marriott  - montreal","14","2","2023-02-07 11:00:00","2023-02-21 11:00:00","140"
"115012-d74736afb6f143e0af9d8db588f5695e","NH Hotel  - los angeles","3","2","2023-01-19 12:22:57.855","2023-01-23 11:00:00","62"
"115024-bd97e944062142669cbc1cfe60a95967","Best Western - seoul","12","1","2023-06-03 11:23:15.54","2023-06-15 11:00:00","52"
"115242-ec0b3b9d972c45e88098f1386af7c337","Best Western - houston","2","2","2023-01-24 13:31:58.17","2023-01-27 11:00:00","158"
"115456-54c87c435c584f8a83dd14b8b15c7010","Best Western - fresno","4","1","2023-01-19 10:25:15.42","2023-01-23 11:00:00","80"
"115520-d10288fe419249eb996817fc90d3eb9e","Hilton - toronto","5","2","2023-01-21 16:23:44.385","2023-01-27 11:00:00","211"
"115591-04b3bc1f4e394e8594cac7778308a829","Aman Resorts - winnipeg","6","1","2023-01-21 13:36:20.07","2023-01-28 11:00:00","98"
"115748-d459fb9da8cb434c8902970c39e5f50f","NH Hotel  - dallas","1","1","2023-01-17 15:07:39.855","2023-01-19 11:00:00","218"
"116638-0b864270527b4e1c8f709d105b5ebca6","Accor - las vegas","1","1","2023-01-20 13:30:00.135","2023-01-22 11:00:00","348"
"116798-326c3aca0d2340c4bb33543811bfb4e9","Marriott  - seattle","3","1","2023-01-20 13:51:22.5","2023-01-24 11:00:00","117"
"116818-9332c00cde3044b7bd68a65d2ff3f1fb","Banyan Tree  - new york","2","1","2023-01-23 09:44:08.655","2023-01-25 11:00:00","312"
"116930-bc7f01a59d744538afe89799740f1741","Hilton - columbus","3","1","2023-01-22 17:35:36.375","2023-01-26 11:00:00","181"
"117020-5d0854f5696d443eb0bb1597ed92aab0","InterContinental  - houston","20","1","2023-01-20 12:01:22.44","2023-02-10 11:00:00","277"
"117025-f377f9a025d849bea617c0c9d0ac004a","Marriott  - new york","16","1","2023-01-22 11:24:47.115","2023-02-07 11:00:00","85"
"117176-5715cdcf78e244e6b4185c840c9a97a0","Aman Resorts - montreal","3","1","2023-01-20 12:46:55.92","2023-01-24 11:00:00","89"
"117218-5fe268bdef8a4ce8ac9270538ce62d23","Extended Stay  - san diego","6","1","2023-01-18 11:00:00","2023-01-24 11:00:00","75"
"117373-a4d50eed4a244281a188aef9a36c4e3c","Shangri-La - toronto","0","1","2023-01-20 14:54:23.22","2023-01-21 11:00:00","147"
"117498-4ea1b8a2283843ce895354763bef207b","Four Seasons - las vegas","4","1","2023-01-19 09:28:30.09","2023-01-23 11:00:00","160"
"117878-2f933138819f4765a24eb2ae5a959cd7","Hilton - louisville","3","2","2023-01-21 14:10:00.615","2023-01-25 11:00:00","87"
"118145-65755e1a94fd4723ba82b37854486b13","Banyan Tree  - houston","3","1","2023-01-18 16:51:41.4","2023-01-22 11:00:00","117"
"118323-7afc0c96be4f4f72aca02bba5db90f84","Radisson  - melbourne","10","1","2023-06-04 02:13:05.025","2023-06-14 11:00:00","244"
"118379-5b88f77572ec4347bdaff07c99e5b0cc","Aman Resorts - toronto","3","1","2023-01-17 14:36:43.605","2023-01-21 11:00:00","158"
"118404-39deecd4631242a69d617d1a0b478d2d","Hyatt - tucson","5","3","2023-01-21 10:31:05.34","2023-01-26 11:00:00","308"
"118413-d8649fb0d91b49b3a11b6d7adda7b47d","Conrad  - winnipeg","1","1","2023-01-22 13:09:41.985","2023-01-24 11:00:00","54"
"118445-44086280f1544ef6acf8ff9586fb0cd8","Aman Resorts - new york","1","1","2023-01-25 13:57:15.255","2023-01-27 11:00:00","148"
"118778-bedd064da6134566b849f9361baef7bc","Starwood  - phoenix","4","2","2023-01-18 17:33:11.25","2023-01-23 11:00:00","95"
"119016-05341492ecaf4ed9bc5f7ab9657f78be","Four Seasons - houston","8","1","2023-01-21 11:00:00","2023-01-29 11:00:00","127"
"119143-1cd67966ec3c453eabe5cecf007aac3f","Conrad  - los angeles","8","1","2023-01-18 11:00:00","2023-01-26 11:00:00","91"
"120009-f2d8e18cbd994169a4ecd0771f8440df","Extended Stay  - ottawa","2","1","2023-01-18 11:00:00","2023-01-20 11:00:00","148"
"120042-b81acc7843a54034ad89d0f4f49b01a3","InterContinental  - houston","3","1","2023-01-19 18:43:49.845","2023-01-23 11:00:00","45"
"120049-26e4ea8afe324c8287a38ec96a8b4150","Crowne Plaza - quebec","1","1","2023-01-21 15:06:30.915","2023-01-23 11:00:00","201"
"120571-08a0cbac5c9a4d869df33340d921957e","Rosewood - vancouver","3","1","2023-01-19 13:54:45.945","2023-01-23 11:00:00","80"
"120840-a0fd2573aca7439bac3737c25096c8ff","Hyatt - toronto","2","1","2023-01-20 09:42:32.58","2023-01-22 11:00:00","45"
"121145-5c2c1a65935345adab9d9e8161acc862","Hyatt - houston","3","1","2023-01-21 13:08:54.15","2023-01-25 11:00:00","138"
"121170-a9ad627fa32c4f17b465a30430dd6ce7","Four Seasons - los angeles","4","1","2023-01-22 21:18:14.13","2023-01-27 11:00:00","240"
"121496-94472e31df5b4b538694bfa97002085a","Extended Stay  - dallas","1","1","2023-01-20 11:30:05.49","2023-01-21 11:00:00","195"
"121695-8eea6a2c46934ce89fb7ce256ff5ce38","Fairmont - new york","5","1","2023-01-16 09:09:06.435","2023-01-21 11:00:00","116"
"121977-4e78436c3e574d6a995c0f39d8b74bc0","Banyan Tree  - jacksonville","1","1","2023-01-19 12:40:05.25","2023-01-21 11:00:00","112"
"122005-ea9efb57b5dc418da6a00fd6e6345c5a","Conrad  - new york","1","1","2023-01-26 18:59:27.555","2023-01-28 11:00:00","87"
"122012-c1bf49e9a6914813bc898d2adf098c36","Hilton - hamilton","3","1","2023-01-19 11:00:00","2023-01-22 11:00:00","251"
"122054-e3c0812e920b44a5b5cf6137f75c8f33","Hilton - new york","2","1","2023-01-19 13:05:46.995","2023-01-22 11:00:00","70"
"122075-a0eeb0f6c080493ba849b57e0de10430","Four Seasons - fort worth","1","1","2023-01-20 19:00:51.3","2023-01-22 11:00:00","39"
"122751-64f65d6fca4644caa4f6823fa89733aa","Wyndham - los angeles","3","1","2023-01-20 16:48:21.285","2023-01-24 11:00:00","195"
"122920-17494b7c7bf1453ebd64db36281b9466","Rosewood - new york","6","3","2023-01-28 11:00:00","2023-02-03 11:00:00","184"
"123010-bb7893a1c3674e64ae511be20625f15e","Shangri-La - san antonio","0","1","2023-01-19 20:10:12.72","2023-01-20 11:00:00","84"
"123157-4d2c803d93db42838386ec7db31a12cc","Radisson  - los angeles","9","1","2023-01-20 12:36:28.62","2023-01-30 11:00:00","275"
"123199-4e79d40b305744599ce51975e7e75e36","Fairmont - philadelphia","7","2","2023-01-20 15:33:06.03","2023-01-28 11:00:00","264"
"123261-fe23b3791ce04402a45050fa2890b37d","Choice Hotels - san antonio","4","1","2023-01-23 17:45:35.865","2023-01-28 11:00:00","119"
"123425-5dc3e149918f40bcb31f14a4c5b901d4","Rosewood - new york","6","1","2023-01-26 11:00:00","2023-02-01 11:00:00","125"
"123441-08ad0b96a0424993aac5aeac1bb0d66d","NH Hotel  - tucson","0","1","2023-01-19 10:11:50.28","2023-01-19 11:00:00","187"
"123480-beff0a398b934540a5369afe6b05d6cf","Hilton - houston","2","1","2023-01-25 16:13:18.165","2023-01-28 11:00:00","155"
"123629-0d3803ae80fc455a865907638f5d7037","Four Seasons - portland","11","2","2023-01-28 11:00:00","2023-02-08 11:00:00","165"
"123824-93c59987e238406f9874ba3ba561c98e","Starwood  - el paso","7","1","2023-02-01 11:00:00","2023-02-08 11:00:00","166"
"123860-f7bf31df03b64f38be1af6aea5aca17e","Hilton - vancouver","4","3","2023-01-22 16:27:23.13","2023-01-27 11:00:00","273"
"123892-a6454ad27ced4911801892e382b17b3b","Fairmont - oklahoma city","7","1","2023-01-19 15:16:55.29","2023-01-27 11:00:00","40"
"123910-9ac241b3527142208f47569e2c3cb6d3","InterContinental  - boston","2","1","2023-01-19 13:46:42.105","2023-01-22 11:00:00","214"
"124006-ed5865c737b147e0adb4e07caa11ad60","Choice Hotels - new york","2","1","2023-01-18 11:00:00","2023-01-20 11:00:00","284"
"124046-5d2284dd0b50458bbad059f552f079e7","Rosewood - indianapolis","2","2","2023-01-19 11:00:00","2023-01-21 11:00:00","178"
"124087-948cb0f22b50428f96a98129ac46c9cb","Banyan Tree  - san francisco","14","2","2023-01-19 11:00:00","2023-02-02 11:00:00","69"
"124592-b204d7ab664044b5bc1de6e7ee0eba47","InterContinental  - jacksonville","2","1","2023-01-28 21:42:05.535","2023-01-31 11:00:00","149"
"124596-e7287b6c480c4f259d9c069ed418e385","Hilton - ottawa","2","1","2023-01-23 12:18:09.99","2023-01-26 11:00:00","359"
"124621-9c99c03d1f2c4c75985a4a55b2c37deb","Fairmont - chicago","3","1","2023-01-18 17:48:32.13","2023-01-22 11:00:00","70"
"124916-b7f0143eb6414fc18e50b8b0d69a59a8","Crowne Plaza - new york","10","1","2023-01-20 11:00:00","2023-01-30 11:00:00","774"
"125004-067f5f7765c741359c6d7ae185d03109","Accor - new york","2","1","2023-01-25 11:00:00","2023-01-27 11:00:00","180"
"125010-80a055a7be1145a082d21c4f9fa961d6","InterContinental  - edmonton","1","1","2023-01-26 14:47:03.93","2023-01-28 11:00:00","85"
"125057-be98a8dacbe14499a1dcc40a34edf47a","Starwood  - detroit","2","1","2023-01-18 16:29:47.76","2023-01-21 11:00:00","208"
"125114-5e27d7bee35b46a78d248479adf0a2c2","Shangri-La - new york","4","1","2023-01-20 11:02:21.84","2023-01-24 11:00:00","266"
"125185-4c78426a16cc492799191dd81abccf44","Hilton - portland","3","1","2023-01-19 17:50:16.035","2023-01-23 11:00:00","579"
"125373-fb3aec7e511640b0b135a65d2555898f","Rosewood - edmonton","2","1","2023-01-23 11:00:00","2023-01-25 11:00:00","62"
"125514-8698f1ecc73e4febb44ecf5fcbb52f6a","Hilton - winnipeg","1","1","2023-01-22 15:30:45.63","2023-01-24 11:00:00","166"
"125540-fc9be48a7ea342bc9f6ee75113ed3474","Hilton - chicago","2","1","2023-01-19 10:58:05.115","2023-01-21 11:00:00","106"
"125651-5897e24097fe4abebbe375e2d4ba2ec3","Four Seasons - chicago","1","1","2023-01-24 16:27:17.775","2023-01-26 11:00:00","130"
"125694-2e31f62524bb4a0da1f0f2576c730ead","InterContinental  - charlotte","13","3","2023-01-21 11:00:00","2023-02-03 11:00:00","197"
"125800-c7b2a6599d2649dfbd9f9527032748e0","Fairmont - san diego","8","1","2023-02-11 11:00:00","2023-02-19 11:00:00","176"
"125888-b58cfc80661d415fb5abdb8ec48c5acf","Aman Resorts - budapest","7","1","2023-07-01 23:19:24.24","2023-07-09 11:00:00","141"
"125940-0c299195a4444f408689d06a3ab38e11","Extended Stay  - fort worth","1","1","2023-01-18 14:19:56.505","2023-01-20 11:00:00","87"
"125965-1399e6f48df148b9a1af31566aacf773","Rosewood - austin","5","1","2023-01-20 19:46:21","2023-01-26 11:00:00","56"
"126015-5a317d859680494d80d6040d2b4379e4","Starwood  - los angeles","6","1","2023-01-21 17:10:34.59","2023-01-28 11:00:00","176"
"126088-8501cf32e2df47d4b5d3f68800e47164","Starwood  - washington","5","1","2023-06-30 20:14:35.07","2023-07-06 11:00:00","112"
"126191-ca9f15e6d04e475f9918b067ba740d36","Conrad  - jacksonville","3","1","2023-01-20 15:40:05.25","2023-01-24 11:00:00","57"
"126204-da0dce2688044a8d92df2ae7304caf2c","Starwood  - indianapolis","1","1","2023-01-26 14:24:37.98","2023-01-28 11:00:00","141"
"126386-83686f3d0bb14023b8ad70937de82932","NH Hotel  - san jose","4","1","2023-01-21 20:40:17.13","2023-01-26 11:00:00","135"
"126479-03e05676cf144a6dab10ece09507b177","Fairmont - milwaukee","0","1","2023-01-21 12:52:11.685","2023-01-22 11:00:00","143"
"126499-61af9a44af3342e48429a32f7b0804d0","Rosewood - dallas","2","1","2023-01-21 14:31:50.52","2023-01-24 11:00:00","146"
"126592-cbbb330f1d134a21988fd1e2d9bb6e69","Four Seasons - tucson","4","1","2023-01-23 13:44:47.04","2023-01-28 11:00:00","247"
"126690-957b0ccef41742d2a95b9543ff4d4c1a","Accor - houston","1","1","2023-01-20 18:15:38.43","2023-01-22 11:00:00","185"
"126826-906fd3c6549949dfb30a021e16e4240b","Banyan Tree  - new york","2","1","2023-01-20 19:00:32.715","2023-01-23 11:00:00","85"
"127249-fe670ce08c404142ac22a82a691fd029","Conrad  - el paso","1","1","2023-01-21 17:12:39.69","2023-01-23 11:00:00","185"
"127283-b4b64b317a264467b79ff225b19f4af0","NH Hotel  - toronto","5","1","2023-01-22 13:55:10.785","2023-01-28 11:00:00","187"
"127417-a55a90f28740417b82eebd6461ef2967","Rosewood - new york","6","1","2023-01-20 11:49:54.57","2023-01-26 11:00:00","131"
"127526-0c879730ca9547b89568edd3b6fb8735","Fairmont - new york","2","1","2023-01-16 11:51:43.2","2023-01-18 11:00:00","83"
"127740-f95da28bb11c431fa8e38c753a2d6c4f","Radisson  - edmonton","5","1","2023-01-19 16:57:36.225","2023-01-25 11:00:00","136"
"127909-f2d4ae6f6fae451f80a5b3d22f8f9015","Crowne Plaza - louisville","1","1","2023-01-24 20:42:22.545","2023-01-26 11:00:00","319"
"127985-bef921e3207448d2b0cee4452ca94125","Hilton - san jose","4","1","2023-01-21 14:53:38.4","2023-01-26 11:00:00","87"
"128198-31569431779a4a00a38126fd940d3b36","Starwood  - oklahoma city","17","1","2023-06-03 18:41:32.01","2023-06-21 11:00:00","540"
"128254-111e98f373eb45ed9c3f61788509381f","Wyndham - denver","2","1","2023-01-19 18:14:57.525","2023-01-22 11:00:00","105"
"128370-d4ef0e28a0d74f2e9e7cfd22567c1293","Crowne Plaza - san antonio","1","1","2023-01-24 15:01:13.17","2023-01-26 11:00:00","137"
"128468-45a31824c7734496a1726021710a125a","Shangri-La - oklahoma city","6","1","2023-01-18 11:00:00","2023-01-24 11:00:00","115"
"128827-c496c98c1cc846cf9271c50af7849ef1","Shangri-La - toronto","4","1","2023-01-20 11:39:57.87","2023-01-24 11:00:00","78"
"128922-9c05e48cb8864d28979b877c8825deee","Crowne Plaza - calgary","8","1","2023-01-17 18:26:56.4","2023-01-26 11:00:00","90"
"128975-0365894679ca43a6a641b869f4ea88e6","Marriott  - san jose","0","1","2023-01-20 11:43:43.05","2023-01-20 11:00:00","146"
"129194-50a431950a25446ab7c0dee45641f24c","Choice Hotels - washington","1","1","2023-01-22 17:38:19.41","2023-01-24 11:00:00","701"
"129207-46eeda8a76ff4ce0b3ce5cfb0ed935d5","Hyatt - portland","3","4","2023-01-21 12:52:55.425","2023-01-25 11:00:00","476"
"129417-6591eeea0f3946868bf75e737eb697e0","NH Hotel  - los angeles","4","1","2023-01-22 11:00:00","2023-01-26 11:00:00","503"
"129436-3a004c2b55ac4d0b834288f92ea8d5aa","InterContinental  - fort worth","4","1","2023-01-28 11:49:38.595","2023-02-01 11:00:00","134"
"129744-dcc2b0e1c24c433c885df29475a389c6","Hyatt - porto","10","1","2023-06-30 19:23:26.97","2023-07-11 11:00:00","40"
"130033-f2623ab0be834894b88704067e4bc6b0","Choice Hotels - quebec","2","2","2023-01-18 17:12:01.215","2023-01-21 11:00:00","196"
"130052-460952377f324a6b8deccadc916423b3","Choice Hotels - phoenix","2","1","2023-01-23 11:06:31.05","2023-01-25 11:00:00","184"
"130286-8a5368683f244819b0800bbe5775de4b","Aman Resorts - chicago","3","1","2023-01-19 09:53:15.72","2023-01-22 11:00:00","76"
"130423-fda24d0e00f24fa393e0eaa303ee8304","Rosewood - toronto","0","1","2023-01-19 11:43:30.045","2023-01-19 11:00:00","261"
"130518-bba2f47caa04419da18fbc23813bfdd8","Fairmont - montreal","1","1","2023-01-20 21:05:57.66","2023-01-22 11:00:00","210"
"130572-d32b70f99ea7458b86dff9167b1f7de2","Shangri-La - fresno","1","2","2023-01-22 12:00:45.72","2023-01-24 11:00:00","230"
"130603-74561a2ea1f84087b333da272ddca6a4","Starwood  - edmonton","2","1","2023-01-20 17:29:42.18","2023-01-23 11:00:00","181"
