"user_id","gender","age","married","has_children","actual_trips","avg_click","session_count","num_flights","avg_time_btw_booking_departure","avg_checked_baggage","frequency_of_discount_flight","frequency_hotel_discount","booked_seats","total_rooms","total_nights","hotel_booking_count","total_flight_price","total_hotel_price","rfm_recency","rfm_frequency","monetary_value","rfm_frequency_quartile","rfm_recency_quartile","rfm_monetary_quartile","rfm_rank","user_type","perks"
"474546","F","53","true","false","5","16.63","8","10","4","0.20","8","2","9","8","14","5","2110.98","432.80","62","8","2478.7335","4","2","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"474951","F","37","false","false","5","16.40","10","10","3","0.40","10","1","6","6","7","5","2108.07","553.75","80","10","2565.391","1","3","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"474980","F","41","true","false","3","15.25","8","4","2","0.00","8","0","2","4","8","3","235.66","470","65","8","705.66","3","3","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"475060","F","31","false","false","2","9.25","8","3","1","1.00","8","0","2","2","6","2","295.48","192","53","8","487.48","3","2","4","4","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"475130","F","46","true","true","6","22.13","8","12","5","0.83","8","2","10","9","6","6","2323.57","816.80","75","8","3128.352","4","3","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"475467","F","35","false","false","3","15.00","8","6","2","1.00","8","1","3","3","8","3","976.39","717.30","41","8","1676.7565","2","1","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"475531","F","38","false","false","4","14.44","9","8","3","0.75","9","0","4","3","6","4","1319.80","478","67","9","1797.80","1","3","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"476081","F","57","true","true","4","18.38","8","6","2","0.00","8","0","3","3","7","4","742.72","460","42","8","1202.72","2","1","3","3","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"476104","F","50","false","true","7","22.25","8","12","6","1.17","8","0","6","8","15","7","2646.31","1221","46","8","3867.31","4","1","1","1","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"476124","F","35","false","false","3","12.50","8","6","3","0.67","8","0","3","3","7","3","1254.52","455","61","8","1679.9925","2","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"476173","F","24","false","false","1","12.00","8","0","0","0.00","8","0","0","1","13","1","0","255","98","8","255","3","4","4","4","Silver Members","Young and Free - Hotel&Flight (20% hotel discount)"
"476270","M","51","false","false","3","14.75","8","4","1","0.50","8","0","2","3","12","3","627.29","433","42","8","1060.29","2","1","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"476393","F","52","true","false","2","19.88","8","4","2","0.50","8","0","2","2","2","2","933.33","374","115","8","1307.33","2","4","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"476436","F","42","true","true","4","25.75","8","8","4","0.50","8","0","4","4","9","4","1198.01","784","97","8","1982.01","1","4","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"476535","F","48","false","true","4","15.78","9","7","3","0.75","9","1","4","3","4","4","1792.21","231.05","44","9","2023.26","1","1","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"476665","F","39","true","false","6","17.88","8","12","5","0.67","8","0","9","9","14","6","3649.01","1003","53","8","4634.3810","4","2","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"476693","F","37","false","false","4","21.00","8","8","3","0.50","8","0","4","4","5","4","2267.21","674","94","8","2941.21","4","4","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"476714","F","44","false","false","3","25.63","8","6","3","0.67","8","1","4","4","9","3","1147.66","795.6","166","8","1938.5165","1","4","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"476742","M","49","false","true","2","12.00","8","2","2","1.00","8","1","1","1","9","2","209.8","249.90","54","8","459.70","3","2","4","4","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"476916","F","33","false","true","0","13.63","8","0","0","0.00","8","0","0","0","0","0","0","0","108","8","0","4","4","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"476956","F","28","false","false","3","11.50","8","4","2","0.00","8","0","2","3","6","3","965.52","441","86","8","1406.52","2","3","2","2","Gold Members","Young and Free - Flight Only (Priority boarding)"
"477285","F","52","true","false","2","11.63","8","4","2","0.50","8","1","2","2","3","2","632.56","374.55","104","8","1007.11","2","4","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"477316","F","39","false","false","4","23.38","8","6","2","0.67","8","0","3","4","10","4","1632.27","456","42","8","2088.27","1","1","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"477597","F","47","true","true","2","12.75","8","4","1","0.00","8","0","2","2","4","2","1400.00","267","39","8","1529.014","2","1","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"477730","F","45","false","false","5","23.13","8","10","4","0.00","8","1","6","6","18","5","3485.71","1341.70","89","8","4827.41","4","4","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"477805","F","33","false","false","1","15.50","8","0","0","0.00","8","0","0","1","10","1","0","200","40","8","200","3","1","4","4","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"478003","M","54","true","false","3","12.40","10","6","3","0.33","10","0","3","2","2","3","1413.54","368","69","10","1781.54","1","3","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"478146","F","49","true","false","3","40.63","8","6","56","1.33","8","1","5","2","7","2","1944.81","245.00","51","8","2189.81","1","2","1","1","Platinum Members","Couple Explorers - Hotel Only (1 Night Romantic dinner)"
"478188","M","29","false","false","3","10.75","8","4","2","1.00","8","0","2","3","9","3","602.93","359","136","8","961.93","3","4","3","3","Silver Members","Young and Free - Hotel&Flight (20% hotel discount)"
"478228","M","27","true","false","2","11.00","8","2","1","0.00","8","1","2","3","13","2","328.98","252.9","47","8","581.88","3","1","4","4","Gold Members","Young and Free - Flight Only (Priority boarding)"
"478291","F","47","true","true","2","16.88","8","4","2","1.00","8","0","2","2","1","2","802.32","494","76","8","1296.32","2","3","3","3","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"478533","F","48","true","false","1","11.50","8","2","1","0.00","8","0","1","1","4","1","445.66","87","98","8","532.66","3","4","4","4","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"478585","F","46","false","false","5","17.88","8","10","6","0.60","8","0","6","4","5","5","2967.16","672","63","8","3639.16","4","2","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"478760","F","21","false","false","2","59.25","8","4","56","1.00","8","0","4","1","1","1","11790.36","260","91","8","9102.770","4","4","1","1","Silver Members","Young and Free - Hotel&Flight (20% hotel discount)"
"478801","F","50","true","false","3","15.70","10","6","2","0.67","10","0","3","3","5","3","954.22","243","77","10","1197.22","1","3","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"478834","M","40","false","true","0","11.63","8","0","0","0.00","8","0","0","0","0","0","0","0","55","8","0","4","2","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"479071","F","37","false","false","5","17.44","9","8","3","0.50","9","0","4","5","8","5","1388.60","771","47","9","2159.60","1","1","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"479078","M","18","false","false","1","8.88","8","2","1","0.00","8","0","1","1","6","1","680.86","145","84","8","825.86","3","3","3","3","Gold Members","Young and Free - Flight Only (Priority boarding)"
"479101","F","35","false","true","1","22.00","8","2","1","1.00","8","1","1","1","1","1","128.63","135.85","65","8","264.48","3","3","4","4","Silver Members","Family Travelers - Hotel&Flight(1 Complimentary Family Dinner)"
"479254","F","44","true","false","3","14.44","9","6","3","0.33","9","1","3","3","5","3","768.25","512.0","40","9","1280.25","1","1","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"479524","F","33","false","false","1","27.89","9","4","51","1.00","9","0","4","0","0","0","9683.36","0","38","9","9683.36","1","1","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"479785","M","37","true","true","0","5.75","8","0","0","0.00","8","0","0","0","0","0","0","0","63","8","0","4","2","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"480186","F","24","false","false","0","26.38","8","0","0","0.00","8","0","0","0","0","0","0","0","80","8","0","4","3","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"480313","F","48","true","false","3","49.38","8","8","3","0.75","8","0","4","2","1","2","556.27","284","62","8","840.27","3","2","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"480331","F","41","true","false","3","12.50","8","5","3","0.33","8","0","3","3","6","3","714.80","658","45","8","1276.594","2","1","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"480690","F","47","false","false","4","19.75","8","8","5","0.50","8","1","4","4","9","4","848.59","940.30","70","8","1778.964","2","3","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"480796","F","40","false","true","3","11.38","8","4","2","0.50","8","0","2","4","10","3","1581.21","308","73","8","1889.21","1","3","2","2","Platinum Members","Family Travelers - Hotel Only(Family event voucher)"
"480877","F","48","true","false","4","14.88","8","8","4","1.00","8","2","5","4","5","4","1150.27","445.00","50","8","1524.892","2","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"480895","F","42","false","false","3","50.00","8","8","3","0.25","8","0","10","2","11","2","3787.11","258","46","8","4045.11","4","1","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"480975","F","71","true","false","0","8.75","8","0","0","0.00","8","0","0","0","0","0","0","0","57","8","0","4","2","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"481050","F","47","true","true","2","21.00","8","2","1","1.00","8","0","1","2","8","2","365.63","304","56","8","669.63","3","2","3","3","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"481245","F","47","false","false","2","11.56","9","4","2","0.00","9","0","2","2","16","2","854.36","118","97","9","811.135","1","4","3","3","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"481292","F","32","false","false","4","16.75","8","8","4","1.00","8","0","4","3","3","4","1695.23","557","48","8","2200.14","4","1","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"481358","F","18","false","false","1","9.38","8","2","21","0.00","8","0","1","0","0","1","9.27","0","105","8","9.27","4","4","4","4","Silver Members","Young and Free - Hotel&Flight (20% hotel discount)"
"481554","F","47","true","false","5","15.00","9","10","4","0.60","9","1","6","6","15","5","4576.63","781.9","58","9","5358.53","1","2","1","1","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"481622","F","42","true","false","4","16.75","8","7","4","0.00","8","1","5","5","12","4","1254.92","757.4","71","8","2012.32","1","3","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"481772","F","34","false","false","3","19.63","8","2","0","1.00","8","0","1","2","34","3","99.92","402","76","8","486.9320","3","3","4","4","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
"481781","F","75","false","false","0","8.67","9","0","0","0.00","9","0","0","0","0","0","0","0","102","9","0","1","4","4","4","Basic Members (No Bookings)","30% first timer welcome discount"
"482264","F","43","true","true","4","15.88","8","6","4","0.67","8","1","3","4","16","4","835.13","495.2","135","8","1330.33","2","4","2","2","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"482335","F","42","false","false","1","10.11","9","0","0","0.00","9","0","0","1","2","1","0","114","61","9","114","1","2","4","4","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"482424","F","40","false","false","4","17.00","9","6","2","0.67","9","0","4","5","10","4","1266.56","642","52","9","1874.672","1","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"482548","F","29","false","true","4","17.25","8","10","45","0.80","8","0","7","3","10","3","10284.40","541","30","8","10825.40","4","1","1","1","Silver Members","30% first timer welcome discount"
"482602","F","44","false","false","4","24.88","8","8","4","0.50","8","0","7","2","4","4","1225.98","245","96","8","1470.98","2","4","2","2","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"482621","F","47","true","true","2","11.63","8","2","1","1.00","8","0","2","3","12","2","1287.2","402","69","8","1689.2","2","3","2","2","Gold Members","Family Travelers - Flight Only(Free Cancellation & Rescheduling)"
"482630","F","30","false","false","2","23.38","8","4","2","0.50","8","0","2","2","2","2","652.38","266","48","8","918.38","3","1","3","3","Gold Members","Business Travelers - Hotel Only (Free breakfast)"
"482744","F","39","false","false","4","16.22","9","8","3","1.00","9","1","4","4","10","4","1214.31","412.1","59","9","1573.4510","1","2","2","2","Platinum Members","Business Travelers - Flight Only(Executive lounge access)"
"482811","M","67","false","false","1","37.13","8","4","37","1.00","8","0","2","0","0","0","4183.34","0","88","8","4183.34","4","4","1","1","Silver Members","Business Travelers - Hotel&Flight(Room upgrade)"
